-4.29505,-5.50195,-4.50579,-2.59383,-2.32058
-5.61673,-7.67277,-7.7212,-4.09579,-2.40449
-5.46334,-8.96807,-7.9661,-5.57434,-2.7747
-6.81356,-8.81275,-9.30229,-5.43798,-4.16947
-8.09422,-8.86061,-6.57245,-5.09212,-3.69702
