168,81,83,86,389
88,15,6,11,16
5,23,2,10,12
2,18,2,2,2
3,1,0,0,3
129,82,19,29,25
17,17,2,5,2
5,9,4,2,3
7,0,1,1,1
0,1,0,0,0
86,27,21,19,11
23,6,5,7,5
11,1,1,2,3
1,3,1,2,2
1,0,1,0,1
78,15,16,12,17
19,5,3,5,1
9,7,5,5,1031
5,3,0,1,2
0,0,0,0,0
46,5,9,6,6
2,0,14,1,2
1,17,6,2,4
5,2,1,0,1
1,0,0,0,1
