12942,1121,557,559,600
478,355,120,127,120
114,167,31,40,29
22,92,114,33,27
84,488,77,79,57
927,639,232,256,238
303,54,45,42,65
52,42,13,12,14
26,53,15,10,10
55,49,261,41,58
1127,266,319,297,772
296,33,53,52,36
53,8,6,10,4
7,3,15,1,3
7,51,9,11,6
1158,330,196,194,212
221,20,30,36,34
31,5,4,7,17
4,3,5,27,3
5,13,4,4,1
979,201,144,161,148
152,28,31,34,28
31,3,13,6,8
9,29,7,5,6
5,6,1,6,5
