101,3,3,2,8
4,11,9,5,2
10,1,4,1,0
3,1,2,1,1
2,0,0,0,1
5,3,4,2,2
5,4,2,2,2
2,3,2,0,2
4,0,1,0,2
1,0,0,0,0
14,2,3,2,4
4,1,1,0,3
1,0,1,0,0
1,1,0,0,0
1,0,1,0,0
6,1,2,1,1
1,0,2,1,0
1,1,0,0,1
0,0,1,0,0
0,1,0,0,1
5,1,2,0,2
2,1,1,0,0
0,0,1,0,0
0,1,0,0,0
0,0,0,0,0
