15,17,21,19,18
15,20,19,22,20
17,18,18,12,21
22,18,17,17,18
22,14,17,23,32
22,25,18,19,12
21,18,16,23,20
15,6,15,21,15
18,16,20,14,11
14,28,10,13,20
13,22,19,13,16
22,22,13,20,18
17,11,24,16,13
16,22,11,9,18
11,12,9,13,14
14,14,15,17,18
12,17,22,14,14
19,18,7,19,1011
9,9,12,16,11
14,12,10,12,2
14,21,18,17,18
22,11,17,16,8
18,17,12,9,16
11,16,15,10,9
14,13,16,19,9
